episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
21,250,GAT-DQN-Base,0.9021802352941176,0.44819277108433736,6300,300.0,9,0.001,0.99,-0.3756030864197531,11.556574074074076,425,51.84,300.0,0.051747588394209745,0.0,0.0,0.0,0.0
22,250,GAT-DQN-Base,0.8975214117647059,0.45060240963855425,6600,300.0,9,0.001,0.99,-0.4189425925925926,12.866018518518517,379,47.30870712401055,300.0,0.06052741207492848,0.0,0.0,0.0,0.0
23,250,GAT-DQN-Base,0.8928625882352941,0.4530120481927711,6900,300.0,9,0.001,0.99,-0.3544740740740737,10.96361111111111,508,53.72047244094488,300.0,0.06367950402200222,0.0,0.0,0.0,0.0
24,250,GAT-DQN-Base,0.8882037647058824,0.45542168674698796,7200,300.0,9,0.001,0.99,-0.35653827160493845,11.024722222222223,442,51.32579185520362,300.0,0.0576592790770034,0.0,0.0,0.0,0.0
25,250,GAT-DQN-Base,0.8835449411764706,0.45783132530120485,7500,300.0,9,0.001,0.99,-0.35644691358024694,11.028240740740742,459,52.734204793028326,300.0,0.06325263330712914,0.0,0.0,0.0,0.0
26,250,GAT-DQN-Base,0.8788861176470588,0.4602409638554217,7800,300.0,9,0.001,0.99,-0.33649506172839483,10.405925925925926,516,56.986434108527135,300.0,0.07795135111858448,0.0,0.0,0.0,0.0
27,250,GAT-DQN-Base,0.874227294117647,0.46265060240963857,8100,300.0,9,0.001,0.99,-0.2875234567901234,8.892870370370371,459,53.89542483660131,300.0,0.07211076279170811,0.0,0.0,0.0,0.0
28,250,GAT-DQN-Base,0.8695684705882353,0.46506024096385545,8400,300.0,9,0.001,0.99,-0.3014549382716049,9.30361111111111,416,48.85576923076923,300.0,0.07930500114957492,0.0,0.0,0.0,0.0
29,250,GAT-DQN-Base,0.8649096470588236,0.4674698795180723,8700,300.0,9,0.001,0.99,-0.27889814814814806,8.64074074074074,427,52.114754098360656,300.0,0.07841651761283477,0.0,0.0,0.0,0.0
30,250,GAT-DQN-Base,0.8602508235294117,0.46987951807228917,9000,300.0,9,0.001,0.99,-0.35925,11.089351851851852,470,59.42553191489362,300.0,0.0787862643537422,0.0,0.0,0.0,0.0
