episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
61,250,GAT-DQN,0.7158272941176471,0.5445783132530121,18300,300.0,9,0.001,0.99,-0.393322839506173,12.156851851851851,445,51.27191011235955,300.0,0.1492309538461268,0.0,0.0,0.0,0.0
62,250,GAT-DQN,0.7111684705882353,0.5469879518072289,18600,300.0,9,0.001,0.99,-0.36050432098765456,11.060462962962962,442,51.84841628959276,300.0,0.1604676843372484,0.0,0.0,0.0,0.0
63,250,GAT-DQN,0.7065096470588235,0.5493975903614458,18900,300.0,9,0.001,0.99,-0.3352493827160496,10.347222222222223,456,55.828947368421055,300.0,0.16897297153870264,0.0,0.0,0.0,0.0
64,250,GAT-DQN,0.7018508235294117,0.5518072289156627,19200,300.0,9,0.001,0.99,-0.3788493827160493,11.68111111111111,407,51.76904176904177,300.0,0.17980571065098047,0.0,0.0,0.0,0.0
65,250,GAT-DQN,0.697192,0.5542168674698795,19500,300.0,9,0.001,0.99,-0.34157716049382697,10.554166666666667,501,56.74850299401198,300.0,0.1753037372790277,0.0,0.0,0.0,0.0
66,250,GAT-DQN,0.6925331764705882,0.5566265060240965,19800,300.0,9,0.001,0.99,-0.3587709876543211,11.033055555555555,490,60.487755102040815,300.0,0.1742328253388405,0.0,0.0,0.0,0.0
67,250,GAT-DQN,0.6878743529411765,0.5590361445783133,20100,300.0,9,0.001,0.99,-0.399432716049383,12.410833333333333,491,58.224032586558046,300.0,0.2057592816526691,0.0,0.0,0.0,0.0
68,250,GAT-DQN,0.6832155294117648,0.5614457831325301,20400,300.0,9,0.001,0.99,-0.42072345679012363,12.923796296296295,411,47.08515815085158,300.0,0.18977995039274295,0.0,0.0,0.0,0.0
69,250,GAT-DQN,0.678556705882353,0.5638554216867471,20700,300.0,9,0.001,0.99,-0.31568456790123445,9.775555555555556,522,56.67624521072797,300.0,0.16520789230863253,0.0,0.0,0.0,0.0
70,250,GAT-DQN,0.6738978823529411,0.5662650602409639,21000,300.0,9,0.001,0.99,-0.3654506172839507,11.352222222222224,479,57.82672233820459,300.0,0.1844612479954958,0.0,0.0,0.0,0.0
71,250,GAT-DQN,0.6692390588235295,0.5686746987951807,21300,300.0,9,0.001,0.99,-0.32071604938271603,9.981203703703704,433,54.52424942263279,300.0,0.17431162464121977,0.0,0.0,0.0,0.0
72,250,GAT-DQN,0.6645802352941177,0.5710843373493976,21600,300.0,9,0.001,0.99,-0.3107722222222223,9.592685185185184,487,54.85215605749487,300.0,0.1696603640044729,0.0,0.0,0.0,0.0
73,250,GAT-DQN,0.6599214117647059,0.5734939759036145,21900,300.0,9,0.001,0.99,-0.3350259259259258,10.333796296296297,427,49.50351288056206,300.0,0.17134895093739033,0.0,0.0,0.0,0.0
74,250,GAT-DQN,0.655262588235294,0.5759036144578313,22200,300.0,9,0.001,0.99,-0.33779444444444423,10.401574074074075,472,54.33262711864407,300.0,0.19674584457029898,0.0,0.0,0.0,0.0
75,250,GAT-DQN,0.6506037647058823,0.5783132530120482,22500,300.0,9,0.001,0.99,-0.41720061728395064,12.889444444444445,425,49.68235294117647,300.0,0.17771371208131315,0.0,0.0,0.0,0.0
