episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
46,100,DQN,0.5129588235294118,0.6727272727272727,27600,600.0,9,0.0001,0.003311728395061728,38.666666666666664,267,202.10603588907014,600.0,0.037019796814614286,0.0,0.0,0.0,0.0
47,100,DQN,0.502370588235294,0.6787878787878787,28200,600.0,9,0.0001,-0.00011820987654320982,36.77777777777778,265,205.7281879194631,600.0,0.03499739295104518,0.0,0.0,0.0,0.0
48,100,DQN,0.49178235294117645,0.6848484848484848,28800,600.0,9,0.0001,0.0026904320987654333,34.55555555555556,288,195.98336106489185,600.0,0.037271334774171314,0.0,0.0,0.0,0.0
49,100,DQN,0.4811941176470589,0.6909090909090909,29400,600.0,9,0.0001,0.003647839506172841,33.77777777777778,298,191.84653465346534,600.0,0.03435996250482276,0.0,0.0,0.0,0.0
50,100,DQN,0.4706058823529411,0.696969696969697,30000,600.0,9,0.0001,0.0013604938271604943,39.333333333333336,264,199.8042071197411,600.0,0.03665271923101197,0.0,0.0,0.0,0.0
51,100,DQN,0.46001764705882353,0.7030303030303031,30600,600.0,9,0.0001,0.002074074074074074,36.55555555555556,256,193.8681506849315,600.0,0.036446967332158235,0.0,0.0,0.0,0.0
52,100,DQN,0.44942941176470586,0.7090909090909091,31200,600.0,9,0.0001,0.005045679012345677,40.22222222222222,275,190.7519623233909,600.0,0.03659149014856666,0.0,0.0,0.0,0.0
53,100,DQN,0.4388411764705882,0.7151515151515152,31800,600.0,9,0.0001,0.0018083333333333337,37.333333333333336,266,202.53654485049833,600.0,0.03650414821614201,0.0,0.0,0.0,0.0
54,100,DQN,0.4282529411764706,0.7212121212121212,32400,600.0,9,0.0001,0.002497222222222224,33.111111111111114,275,189.5544041450777,600.0,0.03540382301978146,0.0,0.0,0.0,0.0
55,100,DQN,0.41766470588235294,0.7272727272727273,33000,600.0,9,0.0001,0.005647222222222228,36.55555555555556,296,197.68998410174882,600.0,0.03639372663805261,0.0,0.0,0.0,0.0
56,100,DQN,0.40707647058823526,0.7333333333333334,33600,600.0,9,0.0001,0.0037123456790123448,35.0,264,197.00346020761245,600.0,0.037173681006922074,0.0,0.0,0.0,0.0
57,100,DQN,0.3964882352941177,0.7393939393939394,34200,600.0,9,0.0001,0.0030990740740740735,37.333333333333336,271,199.6764705882353,600.0,0.036367100721690804,0.0,0.0,0.0,0.0
58,100,DQN,0.3859,0.7454545454545455,34800,600.0,9,0.0001,0.0014740740740740734,36.55555555555556,264,186.09780775716695,600.0,0.03585084255163868,0.0,0.0,0.0,0.0
59,100,DQN,0.37531176470588234,0.7515151515151515,35400,600.0,9,0.0001,0.0037067901234567927,35.666666666666664,301,202.2468152866242,600.0,0.03807959944630663,0.0,0.0,0.0,0.0
60,100,DQN,0.36472352941176467,0.7575757575757576,36000,600.0,9,0.0001,0.003530864197530862,37.333333333333336,293,192.63015873015874,600.0,0.03554955445307617,0.0,0.0,0.0,0.0
61,100,DQN,0.354135294117647,0.7636363636363637,36600,600.0,9,0.0001,0.004274382716049381,37.111111111111114,287,191.8314606741573,600.0,0.038068809108032536,0.0,0.0,0.0,0.0
62,100,DQN,0.3435470588235294,0.7696969696969698,37200,600.0,9,0.0001,0.003963580246913581,38.55555555555556,256,207.2566225165563,600.0,0.03629053409366558,0.0,0.0,0.0,0.0
63,100,DQN,0.33295882352941175,0.7757575757575759,37800,600.0,9,0.0001,0.0011521604938271616,37.0,247,201.45982905982905,600.0,0.036273693516850475,0.0,0.0,0.0,0.0
64,100,DQN,0.3223705882352941,0.7818181818181817,38400,600.0,9,0.0001,0.0019645061728395053,40.0,285,197.61275272161743,600.0,0.038092100417707116,0.0,0.0,0.0,0.0
65,100,DQN,0.3117823529411764,0.7878787878787878,39000,600.0,9,0.0001,0.005778395061728392,38.666666666666664,296,189.34883720930233,600.0,0.03846209742749731,0.0,0.0,0.0,0.0
66,100,DQN,0.30119411764705883,0.793939393939394,39600,600.0,9,0.0001,0.002434567901234567,34.44444444444444,283,202.1795302013423,600.0,0.03719739978744959,0.0,0.0,0.0,0.0
67,100,DQN,0.29060588235294116,0.8,40200,600.0,9,0.0001,-0.0004367283950617287,37.44444444444444,288,193.22133757961782,600.0,0.03760589539151018,0.0,0.0,0.0,0.0
68,100,DQN,0.2800176470588235,0.8060606060606061,40800,600.0,9,0.0001,0.0022820987654321003,34.55555555555556,287,190.81939799331104,600.0,0.03889585701127847,0.0,0.0,0.0,0.0
69,100,DQN,0.2694294117647059,0.8121212121212121,41400,600.0,9,0.0001,0.0038382716049382712,40.77777777777778,255,218.05254777070064,600.0,0.03993700885990014,0.0,0.0,0.0,0.0
70,100,DQN,0.25884117647058824,0.8181818181818182,42000,600.0,9,0.0001,0.001757098765432098,36.22222222222222,279,200.85973597359737,600.0,0.03920478681800887,0.0,0.0,0.0,0.0
71,100,DQN,0.24825294117647057,0.8242424242424242,42600,600.0,9,0.0001,0.00048364197530864183,37.22222222222222,248,208.64543889845095,600.0,0.03864736404735595,0.0,0.0,0.0,0.0
72,100,DQN,0.2376647058823529,0.8303030303030303,43200,600.0,9,0.0001,0.001833333333333334,38.111111111111114,279,194.2636655948553,600.0,0.039664960748826465,0.0,0.0,0.0,0.0
73,100,DQN,0.2270764705882352,0.8363636363636364,43800,600.0,9,0.0001,0.0022944444444444427,34.77777777777778,284,176.6722408026756,600.0,0.03980152194776262,0.0,0.0,0.0,0.0
74,100,DQN,0.21648823529411765,0.8424242424242424,44400,600.0,9,0.0001,0.0011040123456790112,37.0,271,186.97185430463577,600.0,0.04154178712439413,0.0,0.0,0.0,0.0
75,100,DQN,0.20589999999999997,0.8484848484848485,45000,600.0,9,0.0001,0.0011462962962962956,38.111111111111114,273,208.0032414910859,600.0,0.042007621577164776,0.0,0.0,0.0,0.0
76,100,DQN,0.1953117647058823,0.8545454545454545,45600,600.0,9,0.0001,0.004229938271604942,37.888888888888886,266,200.9009900990099,600.0,0.042840543854981664,0.0,0.0,0.0,0.0
77,100,DQN,0.18472352941176473,0.8606060606060606,46200,600.0,9,0.0001,0.002724074074074075,33.44444444444444,259,195.3458110516934,600.0,0.04217979206781213,0.0,0.0,0.0,0.0
78,100,DQN,0.17413529411764705,0.8666666666666667,46800,600.0,9,0.0001,0.0025777777777777813,35.333333333333336,257,201.37305699481865,600.0,0.04437029949311788,0.0,0.0,0.0,0.0
79,100,DQN,0.16354705882352938,0.8727272727272727,47400,600.0,9,0.0001,0.002921296296296296,38.77777777777778,283,208.35534591194968,600.0,0.04225979208092516,0.0,0.0,0.0,0.0
80,100,DQN,0.1529588235294118,0.8787878787878788,48000,600.0,9,0.0001,0.00291851851851852,39.0,262,202.39452495974234,600.0,0.04206966584781185,0.0,0.0,0.0,0.0
81,100,DQN,0.14237058823529403,0.8848484848484848,48600,600.0,9,0.0001,0.0032098765432098776,36.666666666666664,285,193.28711256117455,600.0,0.04463427158771083,0.0,0.0,0.0,0.0
82,100,DQN,0.13178235294117646,0.8909090909090909,49200,600.0,9,0.0001,0.0035666666666666663,37.55555555555556,284,200.6128,600.0,0.045964955147355796,0.0,0.0,0.0,0.0
83,100,DQN,0.12119411764705879,0.896969696969697,49800,600.0,9,0.0001,0.00502160493827161,36.22222222222222,284,190.44390243902438,600.0,0.04323404425677533,0.0,0.0,0.0,0.0
84,100,DQN,0.11060588235294111,0.903030303030303,50400,600.0,9,0.0001,0.0012518518518518516,38.22222222222222,259,201.247947454844,600.0,0.04523486832467218,0.0,0.0,0.0,0.0
85,100,DQN,0.10001764705882354,0.9090909090909091,51000,600.0,9,0.0001,0.002790740740740739,38.0,277,198.44174757281553,600.0,0.046221524123102424,0.0,0.0,0.0,0.0
86,100,DQN,0.1,0.9151515151515152,51600,600.0,9,0.0001,0.0022845679012345687,37.666666666666664,250,203.32491582491582,600.0,0.04472821864144256,0.0,0.0,0.0,0.0
87,100,DQN,0.1,0.9212121212121213,52200,600.0,9,0.0001,0.002387962962962962,36.22222222222222,287,203.2123176661264,600.0,0.04707867462032785,0.0,0.0,0.0,0.0
88,100,DQN,0.1,0.9272727272727272,52800,600.0,9,0.0001,0.0037256172839506153,37.0,268,195.3671096345515,600.0,0.04618931614017735,0.0,0.0,0.0,0.0
89,100,DQN,0.1,0.9333333333333333,53400,600.0,9,0.0001,0.005286419753086423,39.55555555555556,270,206.97151898734177,600.0,0.04743990271662672,0.0,0.0,0.0,0.0
90,100,DQN,0.1,0.9393939393939394,54000,600.0,9,0.0001,0.0019324074074074057,35.0,281,190.92629815745394,600.0,0.04684686529372508,0.0,0.0,0.0,0.0
91,100,DQN,0.1,0.9454545454545454,54600,600.0,9,0.0001,0.0041827160493827144,37.0,280,200.93679092382496,600.0,0.05018829868252699,0.0,0.0,0.0,0.0
92,100,DQN,0.1,0.9515151515151515,55200,600.0,9,0.0001,0.000844135802469136,37.111111111111114,275,201.6486042692939,600.0,0.05112065393167237,0.0,0.0,0.0,0.0
93,100,DQN,0.1,0.9575757575757575,55800,600.0,9,0.0001,0.005795370370370374,33.666666666666664,286,189.15254237288136,600.0,0.04976060584265118,0.0,0.0,0.0,0.0
94,100,DQN,0.1,0.9636363636363636,56400,600.0,9,0.0001,0.0022061728395061718,36.666666666666664,286,195.38808373590982,600.0,0.049450853851158175,0.0,0.0,0.0,0.0
95,100,DQN,0.1,0.9696969696969697,57000,600.0,9,0.0001,0.0025058641975308636,36.55555555555556,296,197.19426751592357,600.0,0.05202062388959651,0.0,0.0,0.0,0.0
96,100,DQN,0.1,0.9757575757575757,57600,600.0,9,0.0001,0.0014095679012345681,29.22222222222222,295,190.2397137745975,600.0,0.05523189746076241,0.0,0.0,0.0,0.0
97,100,DQN,0.1,0.9818181818181818,58200,600.0,9,0.0001,0.004307098765432095,36.888888888888886,274,203.4281045751634,600.0,0.05598112402794262,0.0,0.0,0.0,0.0
98,100,DQN,0.1,0.9878787878787879,58800,600.0,9,0.0001,0.0032191358024691377,32.666666666666664,286,182.63730569948186,600.0,0.05802489879230658,0.0,0.0,0.0,0.0
99,100,DQN,0.1,0.993939393939394,59400,600.0,9,0.0001,0.0036953703703703706,33.77777777777778,265,197.96672504378284,600.0,0.0560852695745416,0.0,0.0,0.0,0.0
100,100,DQN,0.1,1.0,60000,600.0,9,0.0001,0.0017793209876543214,37.111111111111114,252,215.97278911564626,600.0,0.058580575357191265,0.0,0.0,0.0,0.0
