episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
1,250,GAT-DQN-Base,0.9953567058823529,0.4,300,0.0,9,0.001,0.99,-0.3200111111111109,9.989351851851852,470,53.54893617021276,0.0,0.0,0.0,0.0,0.0,0.0
2,250,GAT-DQN-Base,0.9906978823529412,0.4024096385542169,600,0.0,9,0.001,0.99,-0.35970987654320985,11.057129629629628,431,53.33178654292343,0.0,0.0,0.0,0.0,0.0,0.0
3,250,GAT-DQN-Base,0.9860390588235294,0.40481927710843374,900,0.0,9,0.001,0.99,-0.4163617283950617,12.794537037037038,406,51.95073891625616,0.0,0.0,0.0,0.0,0.0,0.0
4,250,GAT-DQN-Base,0.9813802352941177,0.4072289156626506,1200,201.0,9,0.001,0.99,-0.3981574074074073,12.328148148148149,479,58.07098121085595,201.0,0.004320944744841061,0.0,0.0,0.0,0.0
5,250,GAT-DQN-Base,0.9767214117647058,0.4096385542168675,1500,300.0,9,0.001,0.99,-0.3784506172839507,11.620833333333335,441,48.76190476190476,300.0,0.0011180796598394712,0.0,0.0,0.0,0.0
6,250,GAT-DQN-Base,0.9720625882352941,0.41204819277108434,1800,300.0,9,0.001,0.99,-0.4968919753086418,15.244444444444447,408,52.32843137254902,300.0,0.0033499502146150917,0.0,0.0,0.0,0.0
7,250,GAT-DQN-Base,0.9674037647058824,0.41445783132530123,2100,300.0,9,0.001,0.99,-0.4278839506172839,13.21861111111111,412,52.63834951456311,300.0,0.006688042588842411,0.0,0.0,0.0,0.0
8,250,GAT-DQN-Base,0.9627449411764706,0.4168674698795181,2400,300.0,9,0.001,0.99,-0.4392845679012346,13.5125,428,57.072429906542055,300.0,0.009551097503475225,0.0,0.0,0.0,0.0
9,250,GAT-DQN-Base,0.9580861176470589,0.41927710843373495,2700,300.0,9,0.001,0.99,-0.34375740740740746,10.615092592592594,400,51.455,300.0,0.015035494156957914,0.0,0.0,0.0,0.0
10,250,GAT-DQN-Base,0.953427294117647,0.42168674698795183,3000,300.0,9,0.001,0.99,-0.34158456790123426,10.568981481481481,421,52.019002375296914,300.0,0.016872927059109012,0.0,0.0,0.0,0.0
11,250,GAT-DQN-Base,0.9487684705882353,0.4240963855421687,3300,300.0,9,0.001,0.99,-0.3119388888888888,9.617222222222223,476,55.819327731092436,300.0,0.022124695618016024,0.0,0.0,0.0,0.0
12,250,GAT-DQN-Base,0.9441096470588235,0.42650602409638555,3600,300.0,9,0.001,0.99,-0.3237086419753083,10.02111111111111,499,53.454909819639276,300.0,0.022972860128308337,0.0,0.0,0.0,0.0
13,250,GAT-DQN-Base,0.9394508235294118,0.42891566265060244,3900,300.0,9,0.001,0.99,-0.4081240740740739,12.609351851851851,409,53.31051344743276,300.0,0.03208033481457581,0.0,0.0,0.0,0.0
14,250,GAT-DQN-Base,0.934792,0.43132530120481927,4200,300.0,9,0.001,0.99,-0.3895962962962964,12.028333333333334,408,48.88235294117647,300.0,0.034626994345647595,0.0,0.0,0.0,0.0
15,250,GAT-DQN-Base,0.9301331764705882,0.43373493975903615,4500,300.0,9,0.001,0.99,-0.33709506172839504,10.489722222222222,506,58.640316205533594,300.0,0.03549258821178228,0.0,0.0,0.0,0.0
