episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
1,250,DQN,0.9953567058823529,0.4,300,189.0,9,0.001,0.99,-0.34321728395061757,10.607222222222221,512,58.537109375,189.0,0.02208128554756364,0.0,0.0,0.0,0.0
2,250,DQN,0.9906978823529412,0.4024096385542169,600,300.0,9,0.001,0.99,-0.3795858024691357,11.688240740740742,473,56.293868921775896,300.0,0.027040393905093274,0.0,0.0,0.0,0.0
3,250,DQN,0.9860390588235294,0.40481927710843374,900,300.0,9,0.001,0.99,-0.3894469135802467,11.983055555555557,417,49.405275779376495,300.0,0.03284939418236415,0.0,0.0,0.0,0.0
4,250,DQN,0.9813802352941177,0.4072289156626506,1200,300.0,9,0.001,0.99,-0.3178913580246913,9.81037037037037,419,47.93556085918854,300.0,0.040358141319205364,0.0,0.0,0.0,0.0
5,250,DQN,0.9767214117647058,0.4096385542168675,1500,300.0,9,0.001,0.99,-0.3937993827160494,12.15,416,48.29807692307692,300.0,0.04563680459434787,0.0,0.0,0.0,0.0
6,250,DQN,0.9720625882352941,0.41204819277108434,1800,300.0,9,0.001,0.99,-0.2924111111111111,9.02472222222222,466,54.877682403433475,300.0,0.054075186687211195,0.0,0.0,0.0,0.0
7,250,DQN,0.9674037647058824,0.41445783132530123,2100,300.0,9,0.001,0.99,-0.3687753086419753,11.368055555555555,496,60.43346774193548,300.0,0.05230128077790141,0.0,0.0,0.0,0.0
8,250,DQN,0.9627449411764706,0.4168674698795181,2400,300.0,9,0.001,0.99,-0.36322469135802454,11.282314814814814,551,59.50090744101633,300.0,0.05543649285410841,0.0,0.0,0.0,0.0
9,250,DQN,0.9580861176470589,0.41927710843373495,2700,300.0,9,0.001,0.99,-0.3792574074074072,11.690925925925926,495,60.878787878787875,300.0,0.060885494649410246,0.0,0.0,0.0,0.0
10,250,DQN,0.953427294117647,0.42168674698795183,3000,300.0,9,0.001,0.99,-0.3659129629629629,11.31287037037037,453,55.9448123620309,300.0,0.06001771488537391,0.0,0.0,0.0,0.0
11,250,DQN,0.9487684705882353,0.4240963855421687,3300,300.0,9,0.001,0.99,-0.33510493827160504,10.349166666666667,426,52.36150234741784,300.0,0.06747240252792835,0.0,0.0,0.0,0.0
12,250,DQN,0.9441096470588235,0.42650602409638555,3600,300.0,9,0.001,0.99,-0.4376228395061728,13.486296296296297,370,49.5945945945946,300.0,0.06905433331926664,0.0,0.0,0.0,0.0
13,250,DQN,0.9394508235294118,0.42891566265060244,3900,300.0,9,0.001,0.99,-0.34274814814814825,10.612962962962962,488,54.67622950819672,300.0,0.07529551785439254,0.0,0.0,0.0,0.0
14,250,DQN,0.934792,0.43132530120481927,4200,300.0,9,0.001,0.99,-0.3569944444444442,11.023796296296297,466,59.93562231759657,300.0,0.078023002234598,0.0,0.0,0.0,0.0
15,250,DQN,0.9301331764705882,0.43373493975903615,4500,300.0,9,0.001,0.99,-0.32743209876543217,10.137129629629628,487,57.0082135523614,300.0,0.08323186098287504,0.0,0.0,0.0,0.0
16,250,DQN,0.9254743529411764,0.43614457831325304,4800,300.0,9,0.001,0.99,-0.39374197530864197,12.15990740740741,434,56.117511520737324,300.0,0.0926133786762754,0.0,0.0,0.0,0.0
17,250,DQN,0.9208155294117647,0.43855421686746987,5100,300.0,9,0.001,0.99,-0.3662728395061728,11.298055555555557,443,53.71106094808126,300.0,0.09059729074438413,0.0,0.0,0.0,0.0
18,250,DQN,0.916156705882353,0.44096385542168676,5400,300.0,9,0.001,0.99,-0.3308283950617283,10.213055555555556,486,52.934156378600825,300.0,0.09548110486318667,0.0,0.0,0.0,0.0
19,250,DQN,0.9114978823529412,0.44337349397590364,5700,300.0,9,0.001,0.99,-0.32850987654320996,10.114814814814814,463,58.5097192224622,300.0,0.10172978186359008,0.0,0.0,0.0,0.0
20,250,DQN,0.9068390588235294,0.44578313253012053,6000,300.0,9,0.001,0.99,-0.293670987654321,9.059907407407406,447,49.30201342281879,300.0,0.09835160923500856,0.0,0.0,0.0,0.0
21,250,DQN,0.9021802352941176,0.44819277108433736,6300,300.0,9,0.001,0.99,-0.4367944444444446,13.496296296296295,410,49.15121951219512,300.0,0.10077078753461441,0.0,0.0,0.0,0.0
22,250,DQN,0.8975214117647059,0.45060240963855425,6600,300.0,9,0.001,0.99,-0.3763444444444445,11.61287037037037,405,51.04938271604938,300.0,0.10386048513154189,0.0,0.0,0.0,0.0
23,250,DQN,0.8928625882352941,0.4530120481927711,6900,300.0,9,0.001,0.99,-0.39311913580246893,12.13574074074074,491,57.47657841140529,300.0,0.1067797712981701,0.0,0.0,0.0,0.0
24,250,DQN,0.8882037647058824,0.45542168674698796,7200,300.0,9,0.001,0.99,-0.4212345679012345,12.888055555555557,353,48.73087818696884,300.0,0.11113979457567136,0.0,0.0,0.0,0.0
25,250,DQN,0.8835449411764706,0.45783132530120485,7500,300.0,9,0.001,0.99,-0.36430987654320984,11.188055555555557,439,57.521640091116176,300.0,0.11855804967383543,0.0,0.0,0.0,0.0
26,250,DQN,0.8788861176470588,0.4602409638554217,7800,300.0,9,0.001,0.99,-0.38929012345679026,12.059444444444443,407,49.29484029484029,300.0,0.11880429973204931,0.0,0.0,0.0,0.0
27,250,DQN,0.874227294117647,0.46265060240963857,8100,300.0,9,0.001,0.99,-0.36428827160493826,11.21537037037037,445,51.22921348314607,300.0,0.12466053222616513,0.0,0.0,0.0,0.0
28,250,DQN,0.8695684705882353,0.46506024096385545,8400,300.0,9,0.001,0.99,-0.35768271604938273,11.009259259259261,493,61.462474645030426,300.0,0.12831254623830318,0.0,0.0,0.0,0.0
29,250,DQN,0.8649096470588236,0.4674698795180723,8700,300.0,9,0.001,0.99,-0.33567716049382706,10.348333333333333,527,57.21631878557875,300.0,0.1271892328808705,0.0,0.0,0.0,0.0
