episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
19,250,GNN-DQN,0.9114978823529412,0.44337349397590364,5700,300.0,9,0.001,0.99,-0.4142580246913582,12.695833333333331,384,48.565104166666664,300.0,0.049580044305572904,0.0,0.0,0.0,0.0
20,250,GNN-DQN,0.9068390588235294,0.44578313253012053,6000,300.0,9,0.001,0.99,-0.34745000000000004,10.792962962962962,489,58.52147239263804,300.0,0.05155939089134336,0.0,0.0,0.0,0.0
21,250,GNN-DQN,0.9021802352941176,0.44819277108433736,6300,300.0,9,0.001,0.99,-0.32250555555555566,9.936203703703704,418,51.05980861244019,300.0,0.05616875547915697,0.0,0.0,0.0,0.0
22,250,GNN-DQN,0.8975214117647059,0.45060240963855425,6600,300.0,9,0.001,0.99,-0.2963907407407408,9.207777777777777,507,53.45956607495069,300.0,0.05588103914633393,0.0,0.0,0.0,0.0
23,250,GNN-DQN,0.8928625882352941,0.4530120481927711,6900,300.0,9,0.001,0.99,-0.34976666666666684,10.87,534,57.41947565543071,300.0,0.06117109762194256,0.0,0.0,0.0,0.0
24,250,GNN-DQN,0.8882037647058824,0.45542168674698796,7200,300.0,9,0.001,0.99,-0.32381296296296314,9.994537037037038,410,51.20975609756098,300.0,0.06446004185825586,0.0,0.0,0.0,0.0
25,250,GNN-DQN,0.8835449411764706,0.45783132530120485,7500,300.0,9,0.001,0.99,-0.34510493827160504,10.711481481481481,468,54.51282051282051,300.0,0.0631333848182112,0.0,0.0,0.0,0.0
26,250,GNN-DQN,0.8788861176470588,0.4602409638554217,7800,300.0,9,0.001,0.99,-0.399903086419753,12.331851851851852,525,64.88190476190476,300.0,0.06789876258000732,0.0,0.0,0.0,0.0
27,250,GNN-DQN,0.874227294117647,0.46265060240963857,8100,300.0,9,0.001,0.99,-0.3168240740740742,9.757407407407408,496,56.9375,300.0,0.07469267618531981,0.0,0.0,0.0,0.0
28,250,GNN-DQN,0.8695684705882353,0.46506024096385545,8400,300.0,9,0.001,0.99,-0.27740987654321014,8.571666666666669,441,51.85034013605442,300.0,0.08090640525023142,0.0,0.0,0.0,0.0
29,250,GNN-DQN,0.8649096470588236,0.4674698795180723,8700,300.0,9,0.001,0.99,-0.31853209876543204,9.859537037037036,462,50.87012987012987,300.0,0.07450914934277535,0.0,0.0,0.0,0.0
30,250,GNN-DQN,0.8602508235294117,0.46987951807228917,9000,300.0,9,0.001,0.99,-0.344367901234568,10.603703703703705,494,57.60323886639676,300.0,0.08252160950253407,0.0,0.0,0.0,0.0
31,250,GNN-DQN,0.855592,0.47228915662650606,9300,300.0,9,0.001,0.99,-0.32149753086419786,9.925370370370372,470,52.229787234042554,300.0,0.0804711699920396,0.0,0.0,0.0,0.0
32,250,GNN-DQN,0.8509331764705883,0.4746987951807229,9600,300.0,9,0.001,0.99,-0.39710617283950606,12.250925925925925,468,61.68803418803419,300.0,0.08097863553712766,0.0,0.0,0.0,0.0
33,250,GNN-DQN,0.8462743529411765,0.4771084337349398,9900,300.0,9,0.001,0.99,-0.4523870370370371,14.018148148148148,386,50.347150259067355,300.0,0.09313969508434336,0.0,0.0,0.0,0.0
34,250,GNN-DQN,0.8416155294117647,0.47951807228915666,10200,300.0,9,0.001,0.99,-0.3566469135802469,10.957500000000001,384,49.760416666666664,300.0,0.09576787728195389,0.0,0.0,0.0,0.0
35,250,GNN-DQN,0.8369567058823529,0.4819277108433735,10500,300.0,9,0.001,0.99,-0.4206296296296295,12.97314814814815,416,51.73798076923077,300.0,0.0975229609447221,0.0,0.0,0.0,0.0
36,250,GNN-DQN,0.8322978823529412,0.4843373493975904,10800,300.0,9,0.001,0.99,-0.3758413580246913,11.593240740740741,427,52.47306791569087,300.0,0.11518833886831999,0.0,0.0,0.0,0.0
37,250,GNN-DQN,0.8276390588235294,0.48674698795180726,11100,300.0,9,0.001,0.99,-0.3783006172839509,11.614907407407408,422,54.91706161137441,300.0,0.11500207087025047,0.0,0.0,0.0,0.0
38,250,GNN-DQN,0.8229802352941177,0.4891566265060241,11400,300.0,9,0.001,0.99,-0.4030598765432098,12.426666666666668,431,52.76102088167053,300.0,0.10758623581379652,0.0,0.0,0.0,0.0
39,250,GNN-DQN,0.818321411764706,0.491566265060241,11700,300.0,9,0.001,0.99,-0.34816604938271606,10.85074074074074,513,60.30799220272905,300.0,0.11464793269832929,0.0,0.0,0.0,0.0
40,250,GNN-DQN,0.8136625882352941,0.49397590361445787,12000,300.0,9,0.001,0.99,-0.3850043209876542,11.846666666666666,429,51.934731934731936,300.0,0.10551539275174339,0.0,0.0,0.0,0.0
41,250,GNN-DQN,0.8090037647058823,0.4963855421686747,12300,300.0,9,0.001,0.99,-0.3778876543209878,11.618611111111111,407,53.66093366093366,300.0,0.1123664736871918,0.0,0.0,0.0,0.0
42,250,GNN-DQN,0.8043449411764706,0.4987951807228916,12600,300.0,9,0.001,0.99,-0.34736481481481496,10.727685185185184,406,48.08866995073892,300.0,0.11488281747947136,0.0,0.0,0.0,0.0
43,250,GNN-DQN,0.7996861176470589,0.5012048192771085,12900,300.0,9,0.001,0.99,-0.29180123456790125,8.957777777777778,477,55.469601677148844,300.0,0.11842598672335347,0.0,0.0,0.0,0.0
44,250,GNN-DQN,0.795027294117647,0.5036144578313253,13200,300.0,9,0.001,0.99,-0.3293376543209879,10.172314814814815,492,57.49186991869919,300.0,0.1223102264975508,0.0,0.0,0.0,0.0
45,250,GNN-DQN,0.7903684705882352,0.5060240963855422,13500,300.0,9,0.001,0.99,-0.4028524691358027,12.468148148148147,440,50.736363636363635,300.0,0.13088504267235598,0.0,0.0,0.0,0.0
46,250,GNN-DQN,0.7857096470588235,0.5084337349397591,13800,300.0,9,0.001,0.99,-0.2927358024691358,9.024907407407408,445,53.98202247191011,300.0,0.12680470685164133,0.0,0.0,0.0,0.0
47,250,GNN-DQN,0.7810508235294118,0.5108433734939759,14100,300.0,9,0.001,0.99,-0.4167283950617284,12.829074074074075,452,53.482300884955755,300.0,0.1342196001422902,0.0,0.0,0.0,0.0
48,250,GNN-DQN,0.776392,0.5132530120481927,14400,300.0,9,0.001,0.99,-0.3639185185185184,11.27972222222222,451,53.55654101995565,300.0,0.11751082750037313,0.0,0.0,0.0,0.0
49,250,GNN-DQN,0.7717331764705883,0.5156626506024097,14700,300.0,9,0.001,0.99,-0.42414259259259246,13.045185185185186,461,53.73318872017354,300.0,0.13247032762194674,0.0,0.0,0.0,0.0
50,250,GNN-DQN,0.7670743529411764,0.5180722891566265,15000,300.0,9,0.001,0.99,-0.3415074074074073,10.478055555555557,443,54.00677200902935,300.0,0.14748642009993393,0.0,0.0,0.0,0.0
51,250,GNN-DQN,0.7624155294117647,0.5204819277108435,15300,300.0,9,0.001,0.99,-0.3720635802469138,11.464074074074075,426,56.194835680751176,300.0,0.1374962978810072,0.0,0.0,0.0,0.0
52,250,GNN-DQN,0.7577567058823529,0.5228915662650603,15600,300.0,9,0.001,0.99,-0.4416586419753087,13.537222222222223,364,49.89835164835165,300.0,0.1332924643221001,0.0,0.0,0.0,0.0
53,250,GNN-DQN,0.7530978823529412,0.5253012048192771,15900,300.0,9,0.001,0.99,-0.37116851851851873,11.467222222222222,434,51.55760368663594,300.0,0.14664728432272872,0.0,0.0,0.0,0.0
54,250,GNN-DQN,0.7484390588235295,0.527710843373494,16200,300.0,9,0.001,0.99,-0.3444845679012346,10.712407407407408,446,53.908071748878925,300.0,0.14172483122597138,0.0,0.0,0.0,0.0
55,250,GNN-DQN,0.7437802352941176,0.5301204819277109,16500,300.0,9,0.001,0.99,-0.377325925925926,11.597037037037039,362,47.687845303867405,300.0,0.1474627298861742,0.0,0.0,0.0,0.0
56,250,GNN-DQN,0.7391214117647058,0.5325301204819277,16800,300.0,9,0.001,0.99,-0.3294228395061728,10.176203703703704,471,58.95116772823779,300.0,0.1552180281157295,0.0,0.0,0.0,0.0
57,250,GNN-DQN,0.7344625882352942,0.5349397590361447,17100,300.0,9,0.001,0.99,-0.2993037037037036,9.236296296296297,417,47.21822541966427,300.0,0.15296648927032946,0.0,0.0,0.0,0.0
58,250,GNN-DQN,0.7298037647058824,0.5373493975903615,17400,300.0,9,0.001,0.99,-0.3245993827160496,10.080185185185185,491,58.84521384928717,300.0,0.15618504759545127,0.0,0.0,0.0,0.0
59,250,GNN-DQN,0.7251449411764705,0.5397590361445783,17700,300.0,9,0.001,0.99,-0.3096141975308642,9.605185185185185,375,48.13333333333333,300.0,0.15358216418574253,0.0,0.0,0.0,0.0
